Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,COS (ppb),H2O (ppm),CO2 (ppm),Diff. COS (ppb),Mean H2O (ppm),Mean CO2 (ppm),DiffSpec Species0,DiffSpec Species2,DiffSpec Chi2,Power Input (mV),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code,GPS Time,Latitude,Longitude,Alt. (m)
02/21/2025 14:06:23.060,1,140.025,41.4149,40.7791,22.0676,48.7689,41.4149,131627,59991,-4.94806,0.0586712,-9.13283e-06,-3.91942e-08,0.686137,0.937291,1,0.00942337,1.21486,1,-0.557362,0.0255498,7.06719e-05,-9.8762e-08,0.0169132,0.937291,1,-0.000205481,0.937291,1,3.18967,16.367,-1.40081,18665.7,466.209,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14946,37.95,41.000,29.552,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:24.084,1,140.003,41.4149,40.7793,22.0711,48.7592,41.4149,131635,59996,-4.94055,0.0585744,-8.72856e-06,-3.97644e-08,0.68797,0.94061,1,0.00928298,1.05599,1,-0.468107,0.024909,7.21857e-05,-9.9948e-08,0.0171964,0.94061,1,-0.000209131,0.94061,1,3.18979,16.3664,-1.43106,18715.6,459.287,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14953,37.95,41.000,29.546,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:25.108,1,139.995,41.4149,40.7790,22.0723,48.7396,41.4149,131632,60000,-4.92203,0.058338,-7.76485e-06,-4.1084e-08,0.685645,0.940627,1,0.00964397,1.13995,1,-0.38186,0.0242101,7.40349e-05,-1.01577e-07,0.0173942,0.940627,1,-0.000204791,0.940627,1,3.18995,16.364,-1.39508,18652.4,477.117,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14930,38.05,41.000,29.552,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:26.132,1,139.983,41.4150,40.7792,22.0749,48.7396,41.4150,131642,59999,-4.92533,0.0583673,-7.81572e-06,-4.10381e-08,0.684595,0.941266,1,0.0096605,1.1,1,-0.188067,0.0227594,7.7678e-05,-1.04598e-07,0.0175536,0.941266,1,-0.0002114,0.941266,1,3.19011,16.3675,-1.4497,18623.8,477.921,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14970,37.95,41.000,29.551,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:27.156,1,139.995,41.4153,40.7790,22.0754,48.7396,41.4153,131636,60000,-4.93031,0.0584416,-8.1626e-06,-4.05261e-08,0.686814,0.944791,1,0.00929041,1.04281,1,-0.37948,0.0242202,7.39712e-05,-1.01473e-07,0.0167484,0.944791,1,-0.000217053,0.944791,1,3.19001,16.3676,-1.49654,18684.2,459.641,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14970,37.95,41.000,29.553,0.062,32,No Data,No Data,No Data,No Data
02/21/2025 14:06:28.180,1,140.002,41.4152,40.7789,22.0777,48.7592,41.4152,131638,59999,-4.91383,0.0582515,-7.40795e-06,-4.15064e-08,0.686478,0.94252,1,0.00927557,1.1516,1,-0.388427,0.0242821,7.38448e-05,-1.01387e-07,0.0169081,0.94252,1,-0.000197443,0.94252,1,3.1896,16.3688,-1.33434,18675,458.902,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14918,37.95,41.000,29.555,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:29.204,1,140,41.4151,40.7789,22.0774,48.7299,41.4151,131617,60000,-4.91814,0.0582953,-7.58106e-06,-4.13157e-08,0.686347,0.946931,1,0.00935321,1.06483,1,-0.398987,0.0243767,7.35489e-05,-1.01106e-07,0.0171938,0.946931,1,-0.00022088,0.946931,1,3.18989,16.3665,-1.52817,18671.5,462.742,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14935,37.95,41.000,29.550,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:30.228,1,139.99,41.4153,40.7790,22.0775,48.7494,41.4153,131625,60003,-4.93812,0.0585392,-8.55393e-06,-4.00278e-08,0.686111,0.939552,1,0.00916883,1.12431,1,-0.171532,0.0226515,7.78942e-05,-1.0473e-07,0.0166716,0.939552,1,-0.000225459,0.939552,1,3.18996,16.3672,-1.56604,18665,453.617,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14951,37.95,41.000,29.546,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:31.252,1,139.988,41.4150,40.7792,22.0778,48.7494,41.4150,131627,59995,-4.93085,0.0584495,-8.18358e-06,-4.05185e-08,0.688366,0.935981,1,0.00932597,1.108,1,-0.477511,0.0249383,7.22281e-05,-1.00068e-07,0.0171604,0.935981,1,-0.000205232,0.935981,1,3.18973,16.3678,-1.39883,18726.4,461.42,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14908,37.95,41.000,29.549,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:32.276,1,140.003,41.4147,40.7789,22.0781,48.7494,41.4147,131636,59996,-4.95278,0.0587191,-9.28167e-06,-3.90072e-08,0.6884,0.935659,1,0.00935333,1.08345,1,-0.506328,0.0251739,7.16008e-05,-9.95046e-08,0.017014,0.935659,1,-0.000213957,0.935659,1,3.18999,16.3694,-1.47099,18727.3,462.773,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14952,37.95,41.000,29.546,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:33.300,1,139.988,41.4149,40.7789,22.0797,48.7689,41.4149,131639,60005,-4.92089,0.0583248,-7.6894e-06,-4.11708e-08,0.686514,0.944991,1,0.00956271,1.08763,1,-0.489114,0.0250348,7.19606e-05,-9.98288e-08,0.0172877,0.944991,1,-0.000214411,0.944991,1,3.18995,16.3673,-1.47467,18676,473.108,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14921,38.05,41.000,29.549,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:34.324,1,140.002,41.4147,40.7790,22.0813,48.7787,41.4147,131632,59997,-4.926,0.0583882,-7.98397e-06,-4.07699e-08,0.686179,0.936621,1,0.00940518,1.21897,1,-0.151821,0.0224594,7.84581e-05,-1.05287e-07,0.0173063,0.936621,1,-0.00019244,0.936621,1,3.18967,16.3639,-1.29295,18666.9,465.31,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14943,37.95,41.000,29.548,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:35.348,1,139.988,41.4149,40.7789,22.0844,48.7787,41.4149,131620,59997,-4.95043,0.0587007,-9.22973e-06,-3.9079e-08,0.687663,0.943985,1,0.00937424,1.03959,1,-0.399252,0.0243493,7.3711e-05,-1.01303e-07,0.0171315,0.943985,1,-0.000206231,0.943985,1,3.18966,16.3687,-1.40707,18707.3,463.799,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14971,37.95,41.000,29.545,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:36.372,1,140.029,41.4152,40.7790,22.0845,48.7787,41.4152,131634,60002,-4.92979,0.0584466,-8.20871e-06,-4.04134e-08,0.685048,0.941957,1,0.00951685,1.17997,1,-0.243905,0.0231834,7.66287e-05,-1.03738e-07,0.0171236,0.941957,1,-0.000198155,0.941957,1,3.1899,16.3683,-1.34017,18636.1,470.821,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14914,37.95,41.000,29.550,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:37.396,1,140.014,41.4144,40.7787,22.0839,48.7787,41.4144,131627,60009,-4.937,0.0585398,-8.63466e-06,-3.98439e-08,0.686913,0.938804,1,0.00926972,1.13515,1,-0.193359,0.0227861,7.76249e-05,-1.04579e-07,0.0168487,0.938804,1,-0.000203819,0.938804,1,3.18978,16.3651,-1.38708,18686.9,458.617,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14971,37.95,41.000,29.553,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:38.420,1,139.996,41.4146,40.7786,22.0832,48.7689,41.4146,131643,59996,-4.92455,0.0583654,-7.84359e-06,-4.09832e-08,0.687044,0.951221,1,0.00926306,1.02477,1,-0.330748,0.0238474,7.4907e-05,-1.0226e-07,0.0171315,0.951221,1,-0.000221338,0.951221,1,3.1897,16.3664,-1.53199,18690.4,458.289,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14945,37.95,41.000,29.551,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:39.444,1,139.982,41.4146,40.7788,22.0808,48.7787,41.4146,131631,59999,-4.92942,0.0584294,-8.11715e-06,-4.0586e-08,0.686941,0.945237,1,0.00937883,1.17874,1,-0.243386,0.0231753,7.66256e-05,-1.03708e-07,0.0166666,0.945237,1,-0.000207419,0.945237,1,3.18984,16.3673,-1.41686,18687.6,464.016,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14959,37.95,41.000,29.547,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:40.468,1,140.003,41.4145,40.7790,22.0793,48.7787,41.4145,131654,59999,-4.91495,0.0582592,-7.47019e-06,-4.14159e-08,0.686333,0.945713,1,0.00940252,1.17783,1,-0.313101,0.023685,7.538e-05,-1.02705e-07,0.0169369,0.945713,1,-0.000195081,0.945713,1,3.18961,16.3661,-1.3148,18671.1,465.18,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14921,37.95,41.000,29.551,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:41.492,1,139.989,41.4147,40.7790,22.0766,48.7689,41.4147,131616,60005,-4.89343,0.0579832,-6.31377e-06,-4.30039e-08,0.684683,0.94723,1,0.00941609,1.16941,1,-0.296721,0.0235797,7.56061e-05,-1.02873e-07,0.0174801,0.94723,1,-0.000197647,0.94723,1,3.18976,16.3655,-1.33595,18626.2,465.83,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14955,37.95,41.000,29.551,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:42.516,1,139.999,41.4147,40.7791,22.0768,48.7689,41.4147,131631,60002,-4.92526,0.0583724,-7.84808e-06,-4.10232e-08,0.68617,0.952442,1,0.00920344,1.08857,1,-0.30233,0.0236355,7.54399e-05,-1.02705e-07,0.0174999,0.952442,1,-0.000206348,0.952442,1,3.18947,16.3668,-1.40798,18666.7,455.329,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14959,38.05,41.000,29.551,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:43.540,1,139.999,41.4146,40.7790,22.0763,48.7689,41.4146,131637,59999,-4.93387,0.0584948,-8.37891e-06,-4.0266e-08,0.687939,0.958894,1,0.00934734,1.14759,1,-0.34701,0.0239888,7.45231e-05,-1.01916e-07,0.0171259,0.958894,1,-0.000219018,0.958894,1,3.18959,16.3673,-1.51284,18714.8,462.471,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14923,37.95,41.000,29.549,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:44.564,1,139.999,41.4146,40.7792,22.0751,48.7494,41.4146,131630,60005,-4.92405,0.0583725,-7.87937e-06,-4.09049e-08,0.687045,0.957042,1,0.00932973,1.16218,1,-0.526241,0.0253321,7.11796e-05,-9.91401e-08,0.016964,0.957042,1,-0.000225151,0.957042,1,3.18986,16.3686,-1.56352,18690.4,461.588,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14976,37.95,41.000,29.552,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:45.588,1,140.025,41.4149,40.7791,22.0722,48.7299,41.4149,131653,59996,-4.94462,0.0586312,-8.96709e-06,-3.94308e-08,0.687201,0.958892,1,0.00936438,1.01619,1,-0.284228,0.0234847,7.5854e-05,-1.03077e-07,0.0172232,0.958892,1,-0.000212938,0.958892,1,3.18943,16.3669,-1.46252,18694.7,463.305,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14942,37.95,41.000,29.551,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:46.612,1,139.997,41.4149,40.7790,22.0752,48.7592,41.4149,131638,59994,-4.91752,0.0582753,-7.44556e-06,-4.15362e-08,0.685374,0.954791,1,0.00953459,1.11665,1,-0.210005,0.0229419,7.71796e-05,-1.04148e-07,0.0172917,0.954791,1,-0.000203419,0.954791,1,3.18985,16.3677,-1.38372,18645,471.702,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14947,38.05,41.000,29.553,0.062,64,No Data,No Data,No Data,No Data
02/21/2025 14:06:47.738,1,139.992,41.4146,40.7791,22.0753,48.7689,41.4146,131636,59995,-4.92693,0.0583966,-7.97567e-06,-4.0805e-08,0.685941,0.960387,1,0.00937357,1.1333,1,-0.568342,0.025632,7.0461e-05,-9.8586e-08,0.0173482,0.960387,1,-0.000197911,0.960387,1,3.18991,16.3664,-1.33818,18660.4,463.743,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14988,37.95,41.000,29.554,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:48.762,1,140.012,41.4145,40.7792,22.0762,48.7396,41.4145,131649,59999,-4.92335,0.0583472,-7.74923e-06,-4.11374e-08,0.68604,0.953564,1,0.00924293,1.12014,1,-0.16265,0.0225991,7.79936e-05,-1.04792e-07,0.0172937,0.953564,1,-0.000217891,0.953564,1,3.18989,16.367,-1.50343,18663.1,457.28,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14919,37.95,41.000,29.556,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:49.786,1,139.986,41.4145,40.7790,22.0773,48.7689,41.4145,131645,59995,-4.91242,0.0582184,-7.24928e-06,-4.17605e-08,0.68572,0.960053,1,0.00933239,1.13752,1,-0.295414,0.0235885,7.55488e-05,-1.02787e-07,0.0169877,0.960053,1,-0.000214175,0.960053,1,3.18987,16.3671,-1.47269,18654.4,461.702,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14963,38.05,41.000,29.556,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:50.810,1,140,41.4148,40.7792,22.0781,48.7787,41.4148,131652,59999,-4.95297,0.0587301,-9.36678e-06,-3.88863e-08,0.688107,0.949785,1,0.00911712,1.11344,1,-0.43739,0.0246567,7.28778e-05,-1.00565e-07,0.0166676,0.949785,1,-0.000212132,0.949785,1,3.18979,16.3675,-1.45589,18719.3,451.083,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14957,37.95,41.000,29.556,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:51.834,1,139.986,41.4150,40.7794,22.0794,48.7592,41.4150,131650,60002,-4.9292,0.0584272,-8.04445e-06,-4.075e-08,0.687975,0.960268,1,0.00927061,1.11452,1,-0.414996,0.0244893,7.33212e-05,-1.00941e-07,0.0170029,0.960268,1,-0.000214943,0.960268,1,3.18973,16.3701,-1.47913,18715.8,458.675,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14913,38.05,41.000,29.554,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:52.858,1,140.01,41.4148,40.7788,22.0791,48.7299,41.4148,131645,60001,-4.93373,0.0584854,-8.3509e-06,-4.02701e-08,0.685125,0.957082,1,0.0091291,1.04904,1,-0.512684,0.0252373,7.13945e-05,-9.93093e-08,0.0173116,0.957082,1,-0.000220545,0.957082,1,3.18972,16.3676,-1.52534,18638.2,451.638,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14960,37.95,41.000,29.558,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:53.882,1,140.002,41.4147,40.7788,22.0792,48.7299,41.4147,131629,59995,-4.93524,0.0584984,-8.36507e-06,-4.03012e-08,0.686688,0.950716,1,0.00904872,1.19595,1,-0.290443,0.0235125,7.58323e-05,-1.03091e-07,0.0162983,0.950716,1,-0.000210842,0.950716,1,3.18982,16.3676,-1.44517,18680.7,447.681,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14911,37.95,41.000,29.557,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:54.906,1,140.006,41.4153,40.7791,22.0795,48.7396,41.4153,131647,59999,-4.90852,0.0581575,-6.96027e-06,-4.22129e-08,0.686548,0.967595,1,0.00953756,1.13929,1,-0.404082,0.0243954,7.35584e-05,-1.01163e-07,0.0177652,0.967595,1,-0.000198985,0.967595,1,3.18995,16.3665,-1.3471,18676.9,471.865,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14952,37.95,41.000,29.558,0.063,128,No Data,No Data,No Data,No Data
02/21/2025 14:06:55.930,1,140.001,41.4147,40.7789,22.0836,48.7494,41.4147,131634,60000,-4.92629,0.0584069,-8.05614e-06,-4.06561e-08,0.686998,0.963142,1,0.00927185,1.18427,1,-0.523373,0.0253115,7.12175e-05,-9.9173e-08,0.0165028,0.963142,1,-0.000207645,0.963142,1,3.18958,16.3668,-1.41873,18689.2,458.724,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14969,37.95,41.000,29.561,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:56.954,1,140.014,41.4150,40.7788,22.0849,48.7592,41.4150,131644,59996,-4.9432,0.0586143,-8.89211e-06,-3.95088e-08,0.685548,0.96376,1,0.00905468,1.07786,1,-0.279124,0.0234745,7.58275e-05,-1.03008e-07,0.0170602,0.96376,1,-0.00022427,0.96376,1,3.18963,16.3684,-1.55617,18649.7,447.962,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14921,38.05,41.000,29.563,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:58.080,1,140.01,41.4148,40.7788,22.0849,48.7689,41.4148,131661,60002,-4.93154,0.0584625,-8.24611e-06,-4.03923e-08,0.684101,0.961447,1,0.00932591,1.19837,1,-0.275856,0.0234296,7.59964e-05,-1.03189e-07,0.0171957,0.961447,1,-0.000193215,0.961447,1,3.18967,16.3692,-1.29928,18610.4,461.362,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14956,37.95,41.000,29.562,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:06:59.104,1,140.019,41.4149,40.7790,22.0842,48.7494,41.4149,131632,59999,-4.955,0.0587548,-9.47838e-06,-3.87183e-08,0.686627,0.955254,1,0.00911164,1.09859,1,-0.374989,0.0241936,7.40144e-05,-1.01491e-07,0.017142,0.955254,1,-0.000205851,0.955254,1,3.18948,16.3673,-1.40389,18679.1,450.793,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14918,37.95,41.000,29.558,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:00.128,1,140.018,41.4148,40.7792,22.0827,48.7689,41.4148,131646,59999,-4.92626,0.0583755,-7.86811e-06,-4.09605e-08,0.68586,0.950902,1,0.00937336,1.12998,1,-0.21057,0.0228963,7.73906e-05,-1.04399e-07,0.0168643,0.950902,1,-0.000204473,0.950902,1,3.18955,16.3665,-1.39246,18658.2,463.731,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14932,38.05,41.000,29.558,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:01.152,1,140.016,41.4150,40.7789,22.0808,48.7396,41.4150,131647,59999,-4.93651,0.0585356,-8.63144e-06,-3.98133e-08,0.686016,0.958096,1,0.00896732,1.09602,1,-0.222612,0.0230169,7.70253e-05,-1.0406e-07,0.0167379,0.958096,1,-0.000222419,0.958096,1,3.18945,16.3656,-1.54088,18662.5,443.646,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14963,37.95,41.000,29.564,0.064,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:02.176,1,140.005,41.4151,40.7790,22.0781,48.7396,41.4151,131654,60002,-4.90229,0.0580963,-6.77854e-06,-4.2348e-08,0.68497,0.96283,1,0.00934926,1.14775,1,-0.321063,0.0237785,7.50842e-05,-1.02406e-07,0.0174219,0.96283,1,-0.000194697,0.96283,1,3.18957,16.3676,-1.31158,18634,462.528,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14974,37.95,41.000,29.563,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:03.200,1,139.993,41.4148,40.7789,22.0758,48.7299,41.4148,131636,59997,-4.91336,0.0582322,-7.33443e-06,-4.16217e-08,0.685031,0.959223,1,0.00919859,1.12372,1,-0.397571,0.0243201,7.37961e-05,-1.01392e-07,0.0167166,0.959223,1,-0.000206332,0.959223,1,3.18957,16.3664,-1.4078,18635.7,455.075,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14972,37.95,41.000,29.562,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:04.224,1,139.983,41.4148,40.7788,22.0736,48.7787,41.4148,131655,59998,-4.90772,0.0581612,-6.98893e-06,-4.21521e-08,0.684516,0.967962,1,0.00915519,1.07678,1,-0.333206,0.0238738,7.48421e-05,-1.02201e-07,0.0173816,0.967962,1,-0.000220224,0.967962,1,3.18923,16.368,-1.52267,18621.6,452.921,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14932,37.95,41.000,29.561,0.061,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:05.248,1,140.003,41.4147,40.7791,22.0738,48.7494,41.4147,131646,59992,-4.92003,0.0583194,-7.70762e-06,-4.10964e-08,0.685951,0.952354,1,0.00949982,1.1549,1,-0.262841,0.02329,7.64115e-05,-1.036e-07,0.0164653,0.952354,1,-0.000206336,0.952354,1,3.18942,16.3659,-1.40786,18660.7,469.989,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14970,37.95,41.000,29.562,0.061,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:06.272,1,139.982,41.4146,40.7787,22.0733,48.7787,41.4146,131652,59998,-4.91673,0.0582731,-7.45714e-06,-4.15098e-08,0.687869,0.948913,1,0.00940907,1.13992,1,-0.443304,0.0246521,7.30168e-05,-1.00784e-07,0.0174934,0.948913,1,-0.000200169,0.948913,1,3.18943,16.3676,-1.35694,18712.9,465.524,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14921,37.95,41.000,29.559,0.065,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:07.296,1,139.987,41.4150,40.7791,22.0734,48.7592,41.4150,131636,59997,-4.93914,0.0585488,-8.63074e-06,-3.98885e-08,0.686637,0.954602,1,0.00927632,1.1563,1,-0.222853,0.0230406,7.68957e-05,-1.03891e-07,0.0166059,0.954602,1,-0.000222766,0.954602,1,3.18986,16.3653,-1.54378,18679.3,458.941,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14950,37.95,41.000,29.564,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:08.320,1,140.004,41.4150,40.7788,22.0724,48.7689,41.4150,131650,59999,-4.9411,0.0585767,-8.7401e-06,-3.97212e-08,0.687589,0.952116,1,0.00923911,1.05785,1,-0.165949,0.0225962,7.8063e-05,-1.04895e-07,0.0173112,0.952116,1,-0.000224165,0.952116,1,3.18949,16.367,-1.55539,18705.3,457.112,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14950,37.95,41.000,29.569,0.061,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:09.344,1,140.011,41.4154,40.7787,22.0707,48.7299,41.4154,131639,60003,-4.92708,0.0583862,-7.91189e-06,-4.09269e-08,0.687802,0.954969,1,0.00952721,1.11664,1,-0.332225,0.0238556,7.48784e-05,-1.02225e-07,0.0173097,0.954969,1,-0.000205628,0.954969,1,3.18946,16.3659,-1.40209,18711,471.369,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14910,37.95,41.000,29.565,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:10.368,1,140.009,41.4155,40.7789,22.0722,48.7689,41.4155,131651,59997,-4.91196,0.0582089,-7.2308e-06,-4.17721e-08,0.686825,0.943786,1,0.00915104,1.26323,1,-0.367899,0.0241069,7.42996e-05,-1.01787e-07,0.0171663,0.943786,1,-0.000203578,0.943786,1,3.18952,16.3661,-1.3851,18684.5,452.746,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14962,37.95,41.000,29.567,0.061,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:11.392,1,140.006,41.4148,40.7787,22.0749,48.7494,41.4148,131644,59999,-4.91876,0.0583007,-7.61384e-06,-4.12691e-08,0.685098,0.955093,1,0.00935074,1.12453,1,-0.24984,0.023206,7.65872e-05,-1.03725e-07,0.0178132,0.955093,1,-0.000191313,0.955093,1,3.18974,16.3653,-1.28359,18637.5,462.603,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14949,37.95,41.000,29.563,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:12.416,1,139.998,41.4147,40.7787,22.0752,48.7787,41.4147,131635,59999,-4.92766,0.0583858,-7.83303e-06,-4.11065e-08,0.688015,0.957594,1,0.00936792,1.11771,1,-0.360387,0.0240591,7.44149e-05,-1.01872e-07,0.017156,0.957594,1,-0.000204904,0.957594,1,3.1893,16.3678,-1.3961,18716.8,463.49,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14924,37.95,41.000,29.562,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:13.440,1,140.005,41.4148,40.7786,22.0763,48.7689,41.4148,131658,59998,-4.93368,0.0584812,-8.37644e-06,-4.02136e-08,0.687207,0.946079,1,0.00944559,1.11924,1,-0.203385,0.0228625,7.74065e-05,-1.04373e-07,0.0174681,0.946079,1,-0.000205573,0.946079,1,3.18956,16.364,-1.40161,18694.9,467.322,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14982,38.05,41.000,29.561,0.063,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:14.464,1,139.983,41.4149,40.7792,22.0768,48.7787,41.4149,131630,60004,-4.94478,0.0586191,-8.90673e-06,-3.95313e-08,0.687384,0.949024,1,0.00930096,1.0525,1,-0.302223,0.0236405,7.53917e-05,-1.02635e-07,0.0171865,0.949024,1,-0.000210918,0.949024,1,3.18915,16.3657,-1.44582,18699.7,460.169,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14921,37.95,40.999,29.562,0.065,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:15.488,1,139.977,41.4151,40.7786,22.0771,48.7494,41.4151,131637,59998,-4.9343,0.058486,-8.36437e-06,-4.02404e-08,0.685463,0.946557,1,0.00910328,1.12937,1,-0.22232,0.0229961,7.71165e-05,-1.04158e-07,0.0171282,0.946557,1,-0.000179717,0.946557,1,3.18952,16.3661,-1.1877,18647.4,450.366,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14949,37.95,41.000,29.565,0.062,0,No Data,No Data,No Data,No Data
02/21/2025 14:07:16.512,1,139.997,41.4148,40.7789,22.0763,48.7201,41.4148,131656,59999,-4.92849,0.0584277,-8.22456e-06,-4.02995e-08,0.684829,0.930306,1,0.00916938,1.11777,1,-0.264005,0.0233388,7.61669e-05,-1.03298e-07,0.0171242,0.930306,1,-0.000205765,0.930306,1,3.18949,16.3648,-1.4031,18630.2,453.627,0.424541,17251.6,425.289,0.755272,18.0108,1.37451e-07,14978,37.95,41.000,29.565,0.062,0,No Data,No Data,No Data,No Data
